Sample	Mapping Rate	Unique Rate of Mapped	Duplicate Rate of Mapped	Duplicate Rate of Mapped, excluding Globins	Base Mismatch	End 1 Mapping Rate	End 2 Mapping Rate	End 1 Mismatch Rate	End 2 Mismatch Rate	Expression Profiling Efficiency	High Quality Rate	Exonic Rate	Intronic Rate	Intergenic Rate	Intragenic Rate	Ambiguous Alignment Rate	High Quality Exonic Rate	High Quality Intronic Rate	High Quality Intergenic Rate	High Quality Intragenic Rate	High Quality Ambiguous Alignment Rate	Discard Rate	rRNA Rate	Chimeric Alignment Rate	End 1 Sense Rate	End 2 Sense Rate	Avg. Splits per Read	Alternative Alignments	Chimeric Reads	Duplicate Reads	End 1 Antisense	End 2 Antisense	End 1 Bases	End 2 Bases	End 1 Mapped Reads	End 2 Mapped Reads	End 1 Mismatches	End 2 Mismatches	End 1 Sense	End 2 Sense	Exonic Reads	Failed Vendor QC	High Quality Reads	Intergenic Reads	Intragenic Reads	Ambiguous Reads	Intronic Reads	Low Mapping Quality	Low Quality Reads	Mapped Duplicate Reads	Mapped Reads	Mapped Unique Reads	Mismatched Bases	Non-Globin Reads	Non-Globin Duplicate Reads	Reads excluded from exon counts	Reads used for Intron/Exon counts	rRNA Reads	Total Bases	Total Mapped Pairs	Total Read Number	Unique Mapping, Vendor QC Passed Reads	Unpaired Reads	Read Length	Genes Detected	Estimated Library Complexity	Genes used in 3' bias	Mean 3' bias	Median 3' bias	3' bias Std	3' bias MAD_Std	3' Bias, 25th Percentile	3' Bias, 75th Percentile	Median of Avg Transcript Coverage	Median of Transcript Coverage Std	Median of Transcript Coverage CV	Median Exon CV	Exon CV MAD
HK028_0073_R1	0.992492	1	0	0	0.0017397	0.993943	0.991041	0.00171022	0.00176927	0.946465	0.924862	0.953625	0.0190849	0.0180238	0.97271	0.00926635	0.974912	0.0126364	0.00596911	0.987548	0.00648263	0	0.00296128	0	0.0118085	0.988867	0.457436	19560173	1398822	0	44976354	506527	5290138509	5274693791	52377609	52224691	9047326	9332357	537449	44992962	99751356	0	96742703	1885333	101747685	969282	1996329	6719310	7859597	0	104602300	104602300	18379683	104602265	0	0	104602300	309757	10564832300	52108157	124953770	105393597	0	101	19341	0	8523	0.461245	0.4375	0.308647	0.395447	0.182131	0.71875	0	0	0.897864	0.189955	0.180371
HK044_0109_R1	0.992298	1	0	0	0.00166032	0.993505	0.991091	0.00171518	0.00160533	0.946486	0.932252	0.953832	0.023436	0.0128452	0.977268	0.00988639	0.965476	0.0202479	0.00675262	0.985724	0.00752374	0	0.00322259	0	0.00911892	0.991283	0.474356	11277980	1556818	0	41213255	361712	4780761775	4769148694	47334275	47219294	8199850	7656044	379279	41131911	90188255	0	88147755	1214563	92404213	934793	2215958	5130102	6405814	0	94553569	94553569	15855894	94553554	0	0	94553569	304707	9549910469	47105897	106565443	95287463	0	101	19887	0	8232	0.462718	0.440367	0.306588	0.391253	0.186047	0.722222	0	0	0.878866	0.192648	0.181444
HK069-0177_2	0.985917	1	0	0	0.00264075	0.987972	0.983861	0.00300741	0.00227255	0.935846	0.936029	0.949214	0.0213219	0.00918939	0.970536	0.0202748	0.957944	0.0194431	0.00687146	0.977387	0.0157411	0	0.0209509	0	0.0147144	0.985644	0.471274	6956746	596347	0	37357087	541576	4412966336	4394602617	43692736	43510917	13271617	9986951	557895	37183712	82774920	0	81625181	801348	84634267	1768038	1859347	5245331	5578472	0	87203653	87203653	23258568	87172121	0	0	87203653	1826993	8807568953	43394913	95406058	88449312	0	101	19877	0	5421	0.416339	0.361079	0.310574	0.366444	0.136364	0.666667	0	0	0.975352	0.246245	0.241056
HK072-001_2	0.986076	1	0	0	0.00272255	0.988142	0.984009	0.00303101	0.0024128	0.933428	0.93168	0.946609	0.0201159	0.0110229	0.966725	0.022252	0.956504	0.0186677	0.00750526	0.975172	0.0173229	0	0.0200679	0	0.0143198	0.986306	0.446929	12312953	242399	0	56502060	782479	6736971589	6708793700	66702689	66423700	20419802	16186970	820853	56358722	126018662	0	124031147	1467440	128696616	2962333	2677954	9208057	9095242	0	133126389	133126389	36606772	132534748	0	0	133126389	2671571	13445765289	66292730	147319224	135006271	0	101	21092	0	7415	0.439474	0.394737	0.300336	0.3606	0.179775	0.681818	0	0	0.975868	0.262556	0.253718
HK085-001_R1	0.993649	1	0	0	0.00575869	0.994739	0.992559	0.00859528	0.00291588	0.937263	0.938924	0.943253	0.0319532	0.0110605	0.975207	0.0137328	0.952499	0.0294161	0.00692098	0.981915	0.0111638	0	0.0069552	0	0.00836866	0.991867	0.437086	16949016	2033732	0	77531645	635720	9041247704	9021435241	89517304	89321141	77712044	26305412	654312	77528938	168689986	0	167915623	1978041	174404447	2455957	5714461	8973708	10922822	0	178838445	178838445	104017456	178838442	0	0	178838445	1243858	18062682945	89090061	196930574	179981558	0	101	21857	0	10550	0.478164	0.466583	0.309941	0.408684	0.194444	0.746429	0	0	0.881143	0.182288	0.177393
HK088-001_2	0.987091	1	0	0	0.00328431	0.99082	0.983362	0.0026319	0.00394166	0.939571	0.948173	0.951859	0.0239128	0.0101412	0.975771	0.0140874	0.959803	0.0215615	0.00734873	0.981365	0.0112863	0	0.0060004	0	0.0082135	0.991733	0.419602	5812975	197066	0	37272002	309651	4434844350	4401461022	43909350	43578822	11672070	17349061	308669	37145043	83276369	0	82953949	887234	85368460	1232478	2092091	4144353	4534223	0	87488172	87488172	29021131	87488165	0	0	87488172	524964	8836305372	43478449	94445284	88632309	0	101	20575	0	8327	0.45945	0.433735	0.310726	0.401504	0.179191	0.727273	0	0	0.908093	0.184814	0.179979
HK101-001_R1	0.991063	1	0	0	0.00227943	0.992998	0.989127	0.00200089	0.00255907	0.944654	0.919877	0.953173	0.0193717	0.0159235	0.972545	0.0115316	0.971243	0.0142511	0.00657258	0.985494	0.00793365	0	0.00271245	0	0.00904089	0.99145	0.483918	36112077	2937090	0	93825821	804368	10954432629	10911734576	108459729	108036976	21918568	27923855	856008	93272820	206358849	0	199150348	3447386	210552761	2496558	4193912	14874594	17346357	0	216496705	216496705	49842423	216496644	0	0	216496705	587237	21866167205	107775389	254561137	218449060	0	101	22077	0	11224	0.472191	0.454545	0.309812	0.402747	0.191489	0.738462	0	0	0.856397	0.17129	0.162816
HK106-001_R1	0.991423	1	0	0	0.00174046	0.992924	0.989922	0.00169948	0.00178156	0.938115	0.9106	0.946231	0.0212126	0.0217629	0.967443	0.0107938	0.973458	0.0136008	0.0056339	0.987059	0.00730687	0	0.00229711	0	0.0124425	0.988801	0.497599	24207306	1405025	0	42670001	482762	4994925104	4979825402	49454704	49305202	8488788	8871841	537611	42623837	93449658	0	89930815	2149299	95544608	1065999	2094950	7788923	8829091	0	98759906	98759906	17360629	98759887	0	0	98759906	226862	9974750506	49185459	123821615	99614309	0	101	19480	0	8234	0.454052	0.425926	0.306442	0.38781	0.179487	0.712766	0	0	0.880002	0.192237	0.179208
ICCV_458_10CC06258_02	0.981643	1	0	0	0.00413015	0.985377	0.977909	0.0041443	0.00411589	0.916904	0.921074	0.93405	0.031107	0.013976	0.965157	0.0208666	0.944083	0.0298856	0.00968415	0.973968	0.0163477	0	0.00992086	0	0.0120583	0.987899	0.44365	10700665	578543	0	49076773	596778	5896488474	5851801024	58381074	57938624	24436819	24085349	599006	48720883	108648458	0	107139004	1625682	112266815	2427201	3618357	8630245	9180694	0	116319698	116319698	48522168	116185167	0	0	116319698	1153991	11748289498	57732466	129195550	118494885	0	101	22526	0	7795	0.448855	0.413793	0.309083	0.388853	0.173913	0.714286	0	0	0.898825	0.206465	0.202985
K1157-1-4	0.990528	1	0	0	0.00303239	0.991828	0.989227	0.00286106	0.00320418	0.902336	0.912227	0.910965	0.0386995	0.029659	0.949664	0.0206768	0.942359	0.0300712	0.0114785	0.97243	0.0160916	0	0.0162062	0	0.0186083	0.983229	0.430502	36152599	923403	0	56895879	974291	7049829088	7031341644	69800288	69617244	20169956	22529705	1078808	57118791	127004443	0	127180391	4134991	132399837	2882704	5395394	11180416	12237141	0	139417532	139417532	42699661	139397581	0	0	139417532	2259425	14081170732	69377189	176903353	140750754	0	101	24855	0	10841	0.621946	0.699301	0.303537	0.335995	0.387387	0.892473	0	0	1.079	0.252353	0.250546
LIA_EDW01_1	0.982614	1	0	0	0.00241674	0.985028	0.9802	0.0021855	0.00264912	0.915651	0.922649	0.931852	0.0282136	0.0236221	0.960065	0.0163124	0.956788	0.0215852	0.00841795	0.978373	0.013209	0	0.0171427	0	0.0199478	0.981079	0.432613	12538502	224366	0	22069702	425158	2730963543	2717577912	27039243	26906712	5968512	7199203	449203	22045171	50269642	0	49773159	1274315	51791650	879990	1522008	4384771	4172796	0	53945955	53945955	13167715	53934039	0	0	53945955	924779	5448541455	26846123	67438956	54900454	0	101	19974	0	4745	0.464467	0.443182	0.310877	0.400458	0.184874	0.72973	0	0	0.988069	0.257288	0.249766
LIA_MAS02_2	0.984125	1	0	0	0.00296229	0.989473	0.978777	0.0024492	0.00348099	0.87828	0.900806	0.892447	0.0526353	0.0337733	0.945082	0.0211445	0.925738	0.045613	0.0122174	0.971351	0.0164319	0	0.0192982	0	0.0237692	0.978383	0.397439	51496206	708509	0	67798663	1488624	8498570664	8406701771	84144264	83234671	20814702	29263662	1650759	67373445	149376819	0	150776028	5652932	158186852	3539151	8810033	16193316	16602907	0	167378935	167378935	50078364	167328791	0	0	167378935	3230113	16905272435	83007704	221575072	170078866	0	101	24902	0	9405	0.509977	0.507246	0.304634	0.394921	0.24608	0.777778	0	0	0.857812	0.199891	0.194308
LIA_TIS03_2	0.986895	1	0	0	0.00258448	0.9904	0.983389	0.00222368	0.00294785	0.862834	0.922565	0.874292	0.0779948	0.0283072	0.952286	0.0194065	0.892554	0.0745307	0.0159583	0.967084	0.0169573	0	0.0166887	0	0.0181145	0.982462	0.384608	9541018	308396	0	20474208	365556	2528300983	2510402066	25032683	24855466	5622141	7400282	377723	20477567	43616785	0	46025075	1412194	47507799	968156	3891014	3633760	3863074	0	49888149	49888149	13022423	49884632	0	0	49888149	832570	5038703049	24793807	60091654	50550636	0	101	21500	0	4933	0.475699	0.461538	0.309619	0.402963	0.2	0.75	0	0	0.919473	0.233368	0.224485
MAN_0063_01_02	0.956796	1	0	0	0.00535264	0.958347	0.955246	0.00607246	0.00463049	0.862561	0.933184	0.90151	0.0554502	0.0200146	0.95696	0.0230254	0.915629	0.050771	0.0133146	0.9664	0.0202857	0	0.0104899	0	0.0188235	0.981867	0.312279	347099	13154	0	1379072	25512	168368111	167823317	1667011	1661617	1022409	777104	26457	1381425	3000791	0	3106223	66621	3185364	76643	184573	281681	222405	0	3328628	3328628	1799513	3323068	0	0	3328628	34917	336191428	1651421	3826029	3478930	0	101	14504	0	506	0.629035	0.711111	0.310743	0.343587	0.38961	0.909091	0	0	1.6465	0.65679	0.58265
MAN_0063_01_03	0.843903	1	0	0	0.00634012	0.847716	0.840091	0.00675585	0.00592061	0.702633	0.859144	0.8326	0.0798826	0.0466216	0.912482	0.0408961	0.878573	0.0661243	0.0177619	0.944698	0.0375403	0	0.0558546	0	0.0453354	0.956025	0.161005	235184	265	0	243934	11243	29778638	29510786	294838	292186	201180	174722	11584	244426	488756	0	504338	27368	535649	24007	46893	174238	82686	0	587024	587024	375902	564545	0	0	587024	32788	59289424	289911	930790	695606	0	101	7799	0	59	0.644282	0.629874	0.308843	0.457977	0.368535	1	0	0	3.35504	1.2196	1.05421
MAN_1001_01_M1_D1	0.990024	1	0	0	0.002072	0.991428	0.988619	0.0020023	0.00214189	0.935352	0.937346	0.944777	0.0236369	0.0144437	0.968414	0.0171425	0.955646	0.0212171	0.0102181	0.976863	0.0129188	0	0.0142712	0	0.0136013	0.98721	0.478947	15937611	947833	0	62903466	818144	7644438308	7622777949	75687508	75473049	15306468	16327179	867366	63149681	142813016	0	141689745	2183317	146385976	2591264	3572960	9184380	9470812	0	151160557	151160557	31633647	151143398	0	0	151160557	2157239	15267216257	75344395	168621391	152683780	0	101	22999	0	8505	0.472209	0.453968	0.306267	0.393229	0.201976	0.738095	0	0	0.995554	0.260572	0.259795
MBEL028_001_3	0.9911	1	0	0	0.00220695	0.993211	0.988989	0.00200577	0.00240899	0.948779	0.949402	0.957299	0.0181459	0.00890255	0.975444	0.015653	0.96343	0.0165686	0.00705265	0.979999	0.0129488	0	0.0214099	0	0.0119822	0.988631	0.43822	4554908	211476	0	28720559	329590	3418078057	3403550217	33842357	33698517	6855878	8199118	348309	28659589	64656780	0	64123439	601286	65882368	1057220	1225588	3250937	3417435	0	67540874	67540874	15054996	67487201	0	0	67540874	1446042	6821628274	33638581	72702290	68147382	0	101	18885	0	4763	0.445006	0.402062	0.311336	0.392303	0.166667	0.714286	0	0	0.960117	0.244263	0.237092
MBEL028_002_1	0.989808	1	0	0	0.00220737	0.991916	0.9877	0.00204042	0.00237503	0.949645	0.946981	0.959423	0.0145728	0.00925047	0.973996	0.0167536	0.966116	0.012923	0.00700565	0.979039	0.0139552	0	0.0191917	0	0.0133603	0.987587	0.418038	5301060	244279	0	31265680	392923	3694385070	3678680176	36578070	36422576	7538084	8736986	423374	31262075	70038514	0	69130242	675290	71102336	1223020	1063822	3793864	3870404	0	73000646	73000646	16275070	72985198	0	0	73000646	1401005	7373065246	36355935	79053401	73752341	0	101	19233	0	5169	0.493494	0.493671	0.312428	0.415001	0.213483	0.773196	0	0	1.00121	0.268637	0.263441
MBRU030_2	0.991429	1	0	0	0.00238725	0.993625	0.989233	0.00210393	0.00267183	0.942339	0.950319	0.950486	0.023967	0.0114002	0.974453	0.0141467	0.956109	0.0226416	0.00964144	0.97875	0.0116081	0	0.0130917	0	0.0113872	0.98928	0.456197	4456530	256100	0	28270254	306485	3359101733	3344254329	33258433	33111429	7067299	8935282	325628	28284641	63083630	0	63072535	756628	64674317	938917	1590687	3061815	3297327	0	66369862	66369862	16002581	66356272	0	0	66369862	868894	6703356062	33057711	71400191	66943661	0	101	20369	0	5646	0.461256	0.44	0.311345	0.406656	0.175926	0.725191	0	0	0.93597	0.245018	0.236562
MCOP008_001_2	0.9891	1	0	0	0.00281401	0.991134	0.987065	0.0031686	0.00245796	0.938732	0.938567	0.949077	0.020304	0.00947867	0.969381	0.0211401	0.957584	0.018588	0.00678565	0.976172	0.0170423	0	0.0357182	0	0.0127832	0.98774	0.433739	6234350	445128	0	32327868	399637	3806434975	3790810578	37687475	37532778	12061052	9317646	418606	32198435	71389830	0	70599235	712988	72917103	1590162	1527273	4171017	4621018	0	75220253	75220253	21378698	75194606	0	0	75220253	2686733	7597245553	37446341	82283572	76049222	0	101	19092	0	4764	0.404397	0.333333	0.310452	0.357937	0.130053	0.658537	0	0	0.962997	0.238937	0.231781
MESP014_2	0.989246	1	0	0	0.00216379	0.991237	0.987256	0.00209153	0.00223634	0.88	0.91025	0.889566	0.0608356	0.0329501	0.950401	0.0166486	0.927173	0.049483	0.0095587	0.976656	0.0137851	0	0.00698007	0	0.0219847	0.978164	0.391282	21357590	219190	0	28060749	624677	3362298888	3348796501	33290088	33156401	7032364	7489060	630774	27982594	59108520	0	60482884	2189417	63150829	1106243	4042309	5754438	5963605	0	66446489	66446489	14521424	66446442	0	0	66446489	463801	6711095389	33063463	88526389	67168799	0	101	20546	0	7051	0.51497	0.526316	0.306122	0.399197	0.245	0.782609	0	0	0.932126	0.218325	0.2128
MESP021_001_2	0.988737	1	0	0	0.00243161	0.990907	0.986566	0.00212046	0.00274412	0.946532	0.948113	0.957315	0.0165179	0.00966207	0.973833	0.0165054	0.964329	0.0149639	0.00720721	0.979292	0.0135003	0	0.0206561	0	0.0122899	0.988728	0.425427	5466403	286805	0	32397957	369097	3838331381	3821514982	38003281	37836782	8139038	10486708	403123	32376175	72602808	0	71904948	732772	73855524	1251767	1252716	3875147	3935115	0	75840063	75840063	18625746	75839491	0	0	75840063	1566558	7659846363	37765574	82170414	76704011	0	101	19176	0	5405	0.491415	0.487805	0.308581	0.40457	0.214286	0.758621	0	0	1.06974	0.309426	0.304517
MESP039_2	0.988676	1	0	0	0.00435402	0.991012	0.98634	0.00462416	0.00408259	0.940392	0.937075	0.951163	0.0198103	0.0107738	0.970973	0.0182531	0.959323	0.0179319	0.00785857	0.977255	0.0148866	0	0.0152535	0	0.0109826	0.989497	0.461164	8907310	672385	0	45894335	485038	5421028449	5395470500	53673549	53420500	25067720	22027497	509634	45695129	101863879	0	100355139	1153808	103985444	1954797	2121565	5712860	6738910	0	107094049	107094049	47095217	107064981	0	0	107094049	1633562	10816498949	53257985	117227995	108320685	0	101	20663	0	6949	0.44626	0.411765	0.309955	0.388092	0.166667	0.699422	0	0	0.975576	0.257316	0.251768
MGLA003_001_2	0.98895	1	0	0	0.00282086	0.990966	0.986934	0.00312984	0.00251063	0.947019	0.935326	0.9576	0.0157667	0.00887008	0.973367	0.0177633	0.966514	0.0135882	0.0059515	0.980102	0.0139464	0	0.0176704	0	0.0120599	0.988446	0.460558	6737441	454566	0	31236979	363099	3733622762	3718432665	36966562	36816165	11685625	9335593	381314	31064062	70654333	0	69010892	654459	71817640	1310628	1163307	4328298	4771835	0	73782727	73782727	21021218	73727263	0	0	73782727	1303768	7452055427	36729023	81344565	74607124	0	101	18601	0	4786	0.405352	0.333333	0.309556	0.353	0.133333	0.66055	0	0	0.975919	0.237153	0.230875
MMAD002_001_2	0.986683	1	0	0	0.00477476	0.988465	0.9849	0.00547155	0.00407544	0.942583	0.9362	0.955305	0.0165414	0.0100285	0.971846	0.0181255	0.963152	0.0147035	0.00739979	0.977856	0.0147445	0	0.0193093	0	0.0112259	0.989429	0.467647	4652375	377532	0	24725497	263790	2977645438	2966905300	29481638	29375300	16292343	12091434	280718	24689982	56226301	0	55101846	590248	57199876	1066814	973575	3206935	3755092	0	58856938	58856938	28383777	58854935	0	0	58856938	1136487	5944550738	29262236	64303706	59651331	0	101	19109	0	4814	0.455392	0.428571	0.30624	0.391015	0.179094	0.711538	0	0	1.1028	0.329841	0.322698
MTEH041_001_2	0.979923	1	0	0	0.00295057	0.98195	0.977896	0.00333731	0.00256222	0.918679	0.945654	0.937501	0.0316791	0.0125878	0.969181	0.0182317	0.944582	0.0299878	0.0104017	0.97457	0.015028	0	0.0170353	0	0.0143203	0.986343	0.382737	5124807	191854	0	32738866	452606	3927950903	3911732828	38890603	38730028	13108782	10022739	475642	32688479	72769453	0	73402269	977071	75228406	1415154	2458953	4613061	4218362	0	77620631	77620631	23131521	77532939	0	0	77620631	1322288	7839683731	38626020	84335733	79210926	0	101	22469	0	7650	0.477515	0.461538	0.294887	0.368003	0.222973	0.723077	0	0	0.927676	0.253858	0.238221
MUN_FAM1_CTRL_01_R1	0.990354	1	0	0	0.00210229	0.992578	0.988129	0.00199428	0.0022108	0.892355	0.91834	0.901047	0.0594379	0.0176162	0.960485	0.0218988	0.91344	0.0565852	0.0111335	0.970025	0.018841	0	0.0221521	0	0.0152998	0.985253	0.386717	11843542	2144615	0	40375374	604264	4848376225	4826644964	48003725	47788564	9669005	10670738	627333	40370615	86313359	0	87969899	1687499	92007050	2097740	5693691	5960254	7822390	0	95792289	95792289	20339743	95789851	0	0	95792289	2122003	9675021189	47596337	108568851	96725309	0	101	21711	0	6644	0.470989	0.454545	0.302312	0.383203	0.202873	0.722222	0	0	0.917019	0.253361	0.238577
MUN_FAM1_CTRL_03_R1	0.989485	1	0	0	0.00207442	0.990714	0.988255	0.00200947	0.00213953	0.886146	0.935782	0.895563	0.0654788	0.0173399	0.961042	0.0216181	0.904844	0.0633418	0.0126999	0.968185	0.0191147	0	0.0237923	0	0.0167694	0.984013	0.389486	7698960	1186176	0	32855325	534816	3924724761	3914983311	38858661	38762211	7886630	8376242	560361	32918836	69514396	0	72636198	1345935	74596918	1678019	5082522	4197905	4984674	0	77620872	77620872	16262872	77616146	0	0	77620872	1846779	7839708072	38656494	86144708	78445748	0	101	21134	0	5968	0.475034	0.456311	0.302163	0.38647	0.207792	0.732558	0	0	0.942808	0.273498	0.256453
MUN_FAM1_CTRL_04_R1	0.986531	1	0	0	0.00215455	0.987923	0.985138	0.00192112	0.00238865	0.905347	0.885366	0.917708	0.0291189	0.0348387	0.946827	0.0183341	0.973415	0.00788288	0.00450303	0.981298	0.0141992	0	0.0461294	0	0.0129583	0.987709	0.444962	31772315	637431	0	32966870	410772	3881975400	3871032757	38435400	38327057	7457726	9246525	432803	33010461	70445537	0	67962849	2674307	72680779	1407371	2235242	8788664	8799608	0	76762457	76762457	16704251	76747468	0	0	76762457	3541008	7753008157	38198454	109582812	77810497	0	101	17880	0	4270	0.432985	0.380952	0.312017	0.379475	0.153374	0.695	0	0	1.08046	0.326441	0.316775
MUN_FAM2_TOTALMDC1A1_02_R1	0.987349	1	0	0	0.00244301	0.989017	0.985682	0.00223361	0.00265311	0.847027	0.937224	0.857879	0.0937906	0.0204892	0.95167	0.0278409	0.866398	0.0921473	0.0159642	0.958545	0.0254907	0	0.0182203	0	0.0161417	0.983989	0.33398	10282890	1008062	0	44803747	729154	5357945768	5339882322	53048968	52870122	11967566	14167291	735072	44812507	90865787	0	99269921	2170200	100800003	2948887	9934216	6312360	6649169	0	105919090	105919090	26134857	105869462	0	0	105919090	1929873	10697828090	52754242	117559086	107276196	0	101	24933	0	9442	0.495164	0.493697	0.29145	0.361306	0.25	0.738462	0	0	0.840443	0.23407	0.215522
MUN_FAM2_TOTALMDC1A1_03_R1	0.986782	1	0	0	0.00215089	0.98882	0.984743	0.00208741	0.00221464	0.87598	0.891676	0.887714	0.0520249	0.0425526	0.939739	0.0177082	0.938883	0.0339333	0.0114698	0.972816	0.0157143	0	0.0183696	0	0.0155804	0.984914	0.390213	36340827	1139167	0	37722279	578273	4616372660	4597342038	45706660	45518238	9636262	10181458	597032	37754281	80981642	0	81343033	3881860	85727607	1615431	4745965	9404394	9881865	0	91224898	91224898	19817720	91152411	0	0	91224898	1675762	9213714698	45381144	128787723	92446896	0	101	22824	0	8308	0.47647	0.46	0.29836	0.377004	0.217391	0.727273	0	0	0.882503	0.239436	0.221499
MUN_FAM2_TOTALMDC1A1_04_R1	0.964774	1	0	0	0.0023232	0.966555	0.962992	0.00228753	0.002359	0.814429	0.948698	0.844166	0.107049	0.0214113	0.951215	0.0273735	0.852299	0.10504	0.016849	0.957339	0.0258119	0	0.0210575	0	0.0165531	0.983606	0.280393	2071946	102661	0	10555898	175753	1243811667	1239226671	12314967	12269571	2845255	2923334	177674	10544539	20753425	0	23323298	526387	23385186	672965	2631761	1889886	1261240	0	24584538	24584538	5768589	24575714	0	0	24584538	517690	2483038338	12250182	27554128	25482182	0	101	19902	0	2983	0.467577	0.444444	0.29727	0.369646	0.206897	0.714286	0	0	0.997035	0.333333	0.293007
MUN_FAM2_TOTALMDC1A1_05_R1	0.989826	1	0	0	0.00202518	0.991086	0.988566	0.00201681	0.00203358	0.909607	0.938423	0.918956	0.0437128	0.017087	0.962669	0.0202444	0.929458	0.0409452	0.0121874	0.970403	0.0174091	0	0.0197781	0	0.0161272	0.984513	0.374051	8508504	882731	0	35335557	558341	4277041344	4266164856	42346944	42239256	8625977	8675578	579205	35492887	77730981	0	79377602	1445321	81428483	1712396	3697502	4750810	5208598	0	84586200	84586200	17301555	84521614	0	0	84586200	1672953	8543206200	42148439	93964112	85455608	0	101	22749	0	8003	0.546281	0.571429	0.295312	0.365836	0.298851	0.8	0	0	0.938137	0.269312	0.250031
MUN_FAM3_PARTIALMDC1A1_02_R1	0.981813	1	0	0	0.00210864	0.983516	0.98011	0.00200448	0.00221316	0.878163	0.941276	0.89443	0.0642045	0.0200997	0.958634	0.0212663	0.906801	0.0613434	0.0134278	0.968144	0.0184279	0	0.0211404	0	0.0166993	0.983831	0.386001	4902411	272790	0	17393150	286008	2088108845	2080877346	20674345	20602746	4185574	4605305	295386	17402529	36919451	0	38853123	829656	39569624	877811	2650173	2665969	2423968	0	41277091	41277091	8790879	41267558	0	0	41277091	872616	4168986191	20562793	46944103	42041692	0	101	20887	0	4569	0.478825	0.465517	0.303553	0.393656	0.206107	0.736842	0	0	0.956337	0.296678	0.271447
MUN_FAM3_PARTIALMDC1A1_03_R1	0.984237	1	0	0	0.00211526	0.986056	0.982417	0.00209862	0.00213196	0.848915	0.938583	0.862511	0.0915303	0.0191445	0.954042	0.026814	0.869887	0.0898578	0.0156762	0.959745	0.0245786	0	0.0181038	0	0.0164502	0.983451	0.293005	6085435	981373	0	32569830	547487	3833147152	3819000587	37951952	37811887	8044329	8141959	544740	32535877	65347163	0	71110625	1450458	72281849	2031532	6934686	4364343	4653214	0	75763839	75763839	16186288	75728571	0	0	75763839	1371613	7652147739	37707987	83062703	76977268	0	101	22684	0	7520	0.491035	0.489855	0.295945	0.378022	0.230769	0.73913	0	0	0.895888	0.243384	0.229595
